data_id,"capid","sku","payment_type",term,annual_mileage,custom_cash_deposit_minimum,custom_cash_deposit_maximum,manufacture_deposit,payment_amount,optional_final_payment,finance_facility_fee,purchase_fee,representative_apr,interest_rate,mileage_over_term_of_contract,excess_mileage_charge,price_of_the_car_for_validation,"creation_time","update_time"
19706,"71710","0","pcp",36,13000,150.00,12625.00,0.00,548.73,11300.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19707,"71710","0","pcp",36,14000,150.00,12625.00,0.00,553.18,11125.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19708,"71710","0","pcp",36,15000,150.00,12625.00,0.00,557.62,10950.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19709,"71710","0","pcp",36,16000,150.00,12625.00,0.00,562.07,10775.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19710,"71710","0","pcp",36,17000,150.00,12625.00,0.00,566.51,10600.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19711,"71710","0","pcp",36,18000,150.00,12625.00,0.00,570.32,10450.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19712,"71710","0","pcp",36,19000,150.00,12625.00,0.00,574.76,10275.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19713,"71710","0","pcp",36,20000,150.00,12625.00,0.00,578.57,10125.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19714,"71710","0","pcp",36,21000,150.00,12625.00,0.00,583.02,9950.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19715,"71710","0","pcp",36,22000,150.00,12625.00,0.00,586.83,9800.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19716,"71710","0","pcp",36,23000,150.00,12625.00,0.00,591.27,9625.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19717,"71710","0","pcp",36,24000,150.00,12625.00,0.00,595.72,9450.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19718,"71710","0","pcp",36,25000,150.00,12625.00,0.00,599.53,9300.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19719,"71710","0","pcp",36,26000,150.00,12625.00,0.00,603.97,9125.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19720,"71710","0","pcp",36,27000,150.00,12625.00,0.00,607.78,8975.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19721,"71710","0","pcp",36,28000,150.00,12625.00,0.00,611.59,8825.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19722,"71710","0","pcp",36,29000,150.00,12625.00,0.00,615.40,8675.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19723,"71710","0","pcp",36,30000,150.00,12625.00,0.00,619.21,8525.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19724,"71710","0","pcp",42,6000,150.00,12625.00,0.00,465.73,12150.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19725,"71710","0","pcp",42,7000,150.00,12625.00,0.00,469.49,11975.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19726,"71710","0","pcp",42,8000,150.00,12625.00,0.00,472.71,11825.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19727,"71710","0","pcp",42,9000,150.00,12625.00,0.00,476.46,11650.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19728,"71710","0","pcp",42,10000,150.00,12625.00,0.00,480.21,11475.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19729,"71710","0","pcp",42,11000,150.00,12625.00,0.00,484.50,11275.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19730,"71710","0","pcp",42,12000,150.00,12625.00,0.00,488.26,11100.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19731,"71710","0","pcp",42,13000,150.00,12625.00,0.00,493.08,10875.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19732,"71710","0","pcp",42,14000,150.00,12625.00,0.00,497.37,10675.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19733,"71710","0","pcp",42,15000,150.00,12625.00,0.00,501.66,10475.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19734,"71710","0","pcp",42,16000,150.00,12625.00,0.00,505.42,10300.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19735,"71710","0","pcp",42,17000,150.00,12625.00,0.00,509.71,10100.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19736,"71710","0","pcp",42,18000,150.00,12625.00,0.00,513.46,9925.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19737,"71710","0","pcp",42,19000,150.00,12625.00,0.00,517.75,9725.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19738,"71710","0","pcp",42,20000,150.00,12625.00,0.00,521.50,9550.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19739,"71710","0","pcp",42,21000,150.00,12625.00,0.00,525.79,9350.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19740,"71710","0","pcp",42,22000,150.00,12625.00,0.00,529.55,9175.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19741,"71710","0","pcp",42,23000,150.00,12625.00,0.00,533.30,9000.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19742,"71710","0","pcp",42,24000,150.00,12625.00,0.00,537.05,8825.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19743,"71710","0","pcp",42,25000,150.00,12625.00,0.00,540.81,8650.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19744,"71710","0","pcp",42,26000,150.00,12625.00,0.00,544.56,8475.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19745,"71710","0","pcp",42,27000,150.00,12625.00,0.00,547.78,8325.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19746,"71710","0","pcp",42,28000,150.00,12625.00,0.00,551.00,8175.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19747,"71710","0","pcp",42,29000,150.00,12625.00,0.00,553.68,8050.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19748,"71710","0","pcp",42,30000,150.00,12625.00,0.00,556.90,7900.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19749,"71710","0","pcp",48,7000,150.00,12625.00,0.00,445.15,10775.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19750,"71710","0","pcp",48,6000,150.00,12625.00,0.00,447.92,10625.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19751,"71710","0","pcp",48,8000,150.00,12625.00,0.00,451.16,10450.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19752,"71710","0","pcp",48,9000,150.00,12625.00,0.00,454.86,10250.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19753,"71710","0","pcp",48,10000,150.00,12625.00,0.00,458.09,10075.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19754,"71710","0","pcp",48,11000,150.00,12625.00,0.00,461.79,9875.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19755,"71710","0","pcp",48,12000,150.00,12625.00,0.00,465.49,9675.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19756,"71710","0","pcp",48,13000,150.00,12625.00,0.00,469.19,9475.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19757,"71710","0","pcp",48,14000,150.00,12625.00,0.00,472.88,9275.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19758,"71710","0","pcp",48,15000,150.00,12625.00,0.00,476.58,9075.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19759,"71710","0","pcp",48,16000,150.00,12625.00,0.00,480.28,8875.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19760,"71710","0","pcp",48,17000,150.00,12625.00,0.00,483.52,8700.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19761,"71710","0","pcp",48,18000,150.00,12625.00,0.00,487.22,8500.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19762,"71710","0","pcp",48,19000,150.00,12625.00,0.00,490.45,8325.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19763,"71710","0","pcp",48,20000,150.00,12625.00,0.00,493.69,8150.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19764,"71710","0","pcp",48,21000,150.00,12625.00,0.00,496.92,7975.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19765,"71710","0","pcp",48,22000,150.00,12625.00,0.00,500.62,7775.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19766,"71710","0","pcp",48,23000,150.00,12625.00,0.00,503.40,7625.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19767,"71710","0","pcp",48,24000,150.00,12625.00,0.00,506.17,7475.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19768,"71710","0","pcp",48,25000,150.00,12625.00,0.00,509.41,7300.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19769,"71710","0","pcp",48,26000,150.00,12625.00,0.00,512.18,7150.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19770,"71710","0","pcp",48,27000,150.00,12625.00,0.00,514.95,7000.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19771,"71710","0","pcp",48,28000,150.00,12625.00,0.00,517.73,6850.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19772,"71710","0","pcp",48,29000,150.00,12625.00,0.00,520.04,6725.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19773,"71710","0","pcp",48,30000,150.00,12625.00,0.00,522.35,6600.00,0.00,0.00,5.90,2.99,0,9.60,28075.00,NULL,NULL
19774,"71711","0","pcp",24,6000,150.00,13275.00,0.00,726.02,14200.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19775,"71711","0","pcp",24,7000,150.00,13275.00,0.00,729.95,14100.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19776,"71711","0","pcp",24,8000,150.00,13275.00,0.00,733.87,14000.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19777,"71711","0","pcp",24,9000,150.00,13275.00,0.00,737.79,13900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19778,"71711","0","pcp",24,10000,150.00,13275.00,0.00,741.72,13800.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19779,"71711","0","pcp",24,11000,150.00,13275.00,0.00,745.64,13700.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19780,"71711","0","pcp",24,12000,150.00,13275.00,0.00,749.56,13600.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19781,"71711","0","pcp",24,13000,150.00,13275.00,0.00,752.50,13525.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19782,"71711","0","pcp",24,14000,150.00,13275.00,0.00,756.43,13425.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19783,"71711","0","pcp",24,15000,150.00,13275.00,0.00,759.37,13350.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19784,"71711","0","pcp",24,16000,150.00,13275.00,0.00,764.27,13225.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19785,"71711","0","pcp",24,17000,150.00,13275.00,0.00,769.18,13100.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19786,"71711","0","pcp",24,18000,150.00,13275.00,0.00,773.10,13000.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19787,"71711","0","pcp",24,19000,150.00,13275.00,0.00,778.00,12875.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19788,"71711","0","pcp",24,20000,150.00,13275.00,0.00,782.91,12750.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19789,"71711","0","pcp",24,21000,150.00,13275.00,0.00,787.81,12625.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19790,"71711","0","pcp",24,22000,150.00,13275.00,0.00,793.70,12475.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19791,"71711","0","pcp",24,23000,150.00,13275.00,0.00,798.60,12350.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19792,"71711","0","pcp",24,24000,150.00,13275.00,0.00,804.48,12200.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19793,"71711","0","pcp",24,25000,150.00,13275.00,0.00,810.37,12050.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19794,"71711","0","pcp",24,26000,150.00,13275.00,0.00,815.27,11925.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19795,"71711","0","pcp",24,27000,150.00,13275.00,0.00,820.18,11800.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19796,"71711","0","pcp",24,28000,150.00,13275.00,0.00,826.06,11650.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19797,"71711","0","pcp",24,29000,150.00,13275.00,0.00,830.96,11525.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19798,"71711","0","pcp",24,30000,150.00,13275.00,0.00,836.85,11375.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19799,"71711","0","pcp",30,6000,150.00,13275.00,0.00,601.02,14225.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19800,"71711","0","pcp",30,7000,150.00,13275.00,0.00,604.88,14100.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19801,"71711","0","pcp",30,8000,150.00,13275.00,0.00,608.75,13975.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19802,"71711","0","pcp",30,9000,150.00,13275.00,0.00,612.62,13850.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19803,"71711","0","pcp",30,10000,150.00,13275.00,0.00,616.48,13725.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19804,"71711","0","pcp",30,11000,150.00,13275.00,0.00,620.35,13600.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19805,"71711","0","pcp",30,12000,150.00,13275.00,0.00,624.21,13475.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19806,"71711","0","pcp",30,13000,150.00,13275.00,0.00,628.85,13325.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19807,"71711","0","pcp",30,14000,150.00,13275.00,0.00,633.49,13175.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19808,"71711","0","pcp",30,15000,150.00,13275.00,0.00,637.36,13050.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19809,"71711","0","pcp",30,16000,150.00,13275.00,0.00,642.00,12900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19810,"71711","0","pcp",30,17000,150.00,13275.00,0.00,647.41,12725.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19811,"71711","0","pcp",30,18000,150.00,13275.00,0.00,652.82,12550.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19812,"71711","0","pcp",30,19000,150.00,13275.00,0.00,658.23,12375.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19813,"71711","0","pcp",30,20000,150.00,13275.00,0.00,663.65,12200.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19814,"71711","0","pcp",30,21000,150.00,13275.00,0.00,669.06,12025.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19815,"71711","0","pcp",30,22000,150.00,13275.00,0.00,673.70,11875.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19816,"71711","0","pcp",30,23000,150.00,13275.00,0.00,679.11,11700.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19817,"71711","0","pcp",30,24000,150.00,13275.00,0.00,683.75,11550.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19818,"71711","0","pcp",30,25000,150.00,13275.00,0.00,689.16,11375.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19819,"71711","0","pcp",30,26000,150.00,13275.00,0.00,693.80,11225.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19820,"71711","0","pcp",30,27000,150.00,13275.00,0.00,698.44,11075.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19821,"71711","0","pcp",30,28000,150.00,13275.00,0.00,703.85,10900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19822,"71711","0","pcp",30,29000,150.00,13275.00,0.00,708.49,10750.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19823,"71711","0","pcp",30,30000,150.00,13275.00,0.00,713.13,10600.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19824,"71711","0","pcp",36,6000,150.00,13275.00,0.00,551.41,12925.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19825,"71711","0","pcp",36,7000,150.00,13275.00,0.00,555.22,12775.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19826,"71711","0","pcp",36,8000,150.00,13275.00,0.00,559.03,12625.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19827,"71711","0","pcp",36,9000,150.00,13275.00,0.00,562.84,12475.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19828,"71711","0","pcp",36,10000,150.00,13275.00,0.00,566.65,12325.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19829,"71711","0","pcp",36,12000,150.00,13275.00,0.00,574.26,12025.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19830,"71711","0","pcp",36,11000,150.00,13275.00,0.00,570.46,12175.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19831,"71711","0","pcp",36,13000,150.00,13275.00,0.00,578.07,11875.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19832,"71711","0","pcp",36,14000,150.00,13275.00,0.00,583.15,11675.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19833,"71711","0","pcp",36,15000,150.00,13275.00,0.00,587.60,11500.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19834,"71711","0","pcp",36,16000,150.00,13275.00,0.00,592.68,11300.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19835,"71711","0","pcp",36,17000,150.00,13275.00,0.00,597.12,11125.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19836,"71711","0","pcp",36,18000,150.00,13275.00,0.00,601.57,10950.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19837,"71711","0","pcp",36,19000,150.00,13275.00,0.00,606.01,10775.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19838,"71711","0","pcp",36,20000,150.00,13275.00,0.00,610.46,10600.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19839,"71711","0","pcp",36,21000,150.00,13275.00,0.00,614.90,10425.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19840,"71711","0","pcp",36,22000,150.00,13275.00,0.00,619.34,10250.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19841,"71711","0","pcp",36,23000,150.00,13275.00,0.00,623.79,10075.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19842,"71711","0","pcp",36,24000,150.00,13275.00,0.00,628.23,9900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19843,"71711","0","pcp",36,25000,150.00,13275.00,0.00,632.04,9750.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19844,"71711","0","pcp",36,26000,150.00,13275.00,0.00,636.49,9575.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19845,"71711","0","pcp",36,27000,150.00,13275.00,0.00,640.30,9425.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19846,"71711","0","pcp",36,28000,150.00,13275.00,0.00,644.11,9275.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19847,"71711","0","pcp",36,29000,150.00,13275.00,0.00,648.55,9100.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19848,"71711","0","pcp",36,30000,150.00,13275.00,0.00,652.36,8950.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19849,"71711","0","pcp",42,6000,150.00,13275.00,0.00,491.60,12725.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19850,"71711","0","pcp",42,7000,150.00,13275.00,0.00,495.35,12550.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19851,"71711","0","pcp",42,8000,150.00,13275.00,0.00,499.10,12375.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19852,"71711","0","pcp",42,9000,150.00,13275.00,0.00,502.86,12200.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19853,"71711","0","pcp",42,10000,150.00,13275.00,0.00,506.61,12025.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19854,"71711","0","pcp",42,11000,150.00,13275.00,0.00,510.36,11850.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19855,"71711","0","pcp",42,12000,150.00,13275.00,0.00,514.65,11650.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19856,"71711","0","pcp",42,13000,150.00,13275.00,0.00,519.48,11425.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19857,"71711","0","pcp",42,14000,150.00,13275.00,0.00,524.31,11200.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19858,"71711","0","pcp",42,15000,150.00,13275.00,0.00,528.60,11000.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19859,"71711","0","pcp",42,16000,150.00,13275.00,0.00,532.89,10800.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19860,"71711","0","pcp",42,17000,150.00,13275.00,0.00,537.18,10600.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19861,"71711","0","pcp",42,18000,150.00,13275.00,0.00,541.47,10400.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19862,"71711","0","pcp",42,19000,150.00,13275.00,0.00,545.76,10200.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19863,"71711","0","pcp",42,20000,150.00,13275.00,0.00,550.05,10000.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19864,"71711","0","pcp",42,21000,150.00,13275.00,0.00,554.34,9800.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19865,"71711","0","pcp",42,22000,150.00,13275.00,0.00,558.62,9600.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19866,"71711","0","pcp",42,23000,150.00,13275.00,0.00,562.38,9425.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19867,"71711","0","pcp",42,24000,150.00,13275.00,0.00,566.13,9250.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19868,"71711","0","pcp",42,25000,150.00,13275.00,0.00,570.42,9050.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19869,"71711","0","pcp",42,26000,150.00,13275.00,0.00,573.64,8900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19870,"71711","0","pcp",42,27000,150.00,13275.00,0.00,577.39,8725.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19871,"71711","0","pcp",42,28000,150.00,13275.00,0.00,580.61,8575.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19872,"71711","0","pcp",42,29000,150.00,13275.00,0.00,583.83,8425.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19873,"71711","0","pcp",42,30000,150.00,13275.00,0.00,587.05,8275.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19874,"71711","0","pcp",48,7000,150.00,13275.00,0.00,468.86,11325.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19875,"71711","0","pcp",48,6000,150.00,13275.00,0.00,472.10,11150.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19876,"71711","0","pcp",48,8000,150.00,13275.00,0.00,475.80,10950.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19877,"71711","0","pcp",48,9000,150.00,13275.00,0.00,479.03,10775.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19878,"71711","0","pcp",48,10000,150.00,13275.00,0.00,482.73,10575.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19879,"71711","0","pcp",48,11000,150.00,13275.00,0.00,486.89,10350.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19880,"71711","0","pcp",48,12000,150.00,13275.00,0.00,490.59,10150.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19881,"71711","0","pcp",48,13000,150.00,13275.00,0.00,494.75,9925.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19882,"71711","0","pcp",48,14000,150.00,13275.00,0.00,498.91,9700.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19883,"71711","0","pcp",48,15000,150.00,13275.00,0.00,502.61,9500.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19884,"71711","0","pcp",48,16000,150.00,13275.00,0.00,506.31,9300.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19885,"71711","0","pcp",48,17000,150.00,13275.00,0.00,510.01,9100.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19886,"71711","0","pcp",48,18000,150.00,13275.00,0.00,513.70,8900.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19887,"71711","0","pcp",48,19000,150.00,13275.00,0.00,516.94,8725.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19888,"71711","0","pcp",48,20000,150.00,13275.00,0.00,520.64,8525.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
19889,"71711","0","pcp",48,21000,150.00,13275.00,0.00,523.87,8350.00,0.00,0.00,5.90,2.99,0,9.60,29525.00,NULL,NULL
